;Michelin;Slug;Bookable;Street;ZipCode;Locality;Country;Longitude;Latitude;Cantidad_metodos_pago;Reservas_today;Reservas_last_week;Rate_Distinction;Numero_fotos;Is_Affiliated;Name;Average_Price;Numero_awards;Review_count;Rating_count;Food_rating;Service_rating;Ambience_rating;Tipo_comida;Provincia;Poblacion;Salario Medio Anual
640;False;el-cacique;True;C/ Padre Damián, 47;28036;Madrid;Spain;-3.68539;40.46268;3;9;132;Excellent;8;True;El Cacique;35.0;0;2125.0;5692.0;9.3;9.3;9.1;Argentinian;madrid;6751251;26721
641;False;nuevo-gerardo;True;C/ Alberto Alcocer, 46 C;28016;Madrid;Spain;-3.677769899368286;40.458531979086;3;6;129;Excellent;17;True;Nuevo Gerardo;30.0;0;787.0;2094.0;9.4;9.2;9.1;Steakhouse;madrid;6751251;26721
642;False;4-latas-castellana;True;P.º de la Castellana, 132;28046;Madrid;Spain;-3.6902007;40.4505732;6;0;12;Very good;5;True;4 Latas Castellana;25.0;0;1.0;4.0;8.5;7.5;7.5;Mediterranean;madrid;6751251;26721
643;False;el-guru;True;C. de Suecia, 36;28022;Madrid;Spain;-3.604003900000001;40.4256202;5;0;2;Fabulous;7;True;El Gurú;18.0;0;0.0;5.0;8.0;9.6;8.4;American;madrid;6751251;26721
644;False;bar-restaurante-albarino;True;Av. de Logroño, 126;28042;Madrid;Spain;-3.5813879;40.4721455;6;0;0;Fabulous;7;True;Bar Restaurante Albariño;16.0;0;8.0;15.0;8.5;8.7;8.5;From Asturias;madrid;6751251;26721
645;False;novecento-bistro;True;Pl. de Sta. Ana, 3;28012;Madrid;Spain;-3.7007428;40.41498130000001;5;2;13;Excellent;4;True;Novecento Bistró;33.0;0;8.0;14.0;9.0;9.0;9.0;Argentinian;madrid;6751251;26721
646;False;los-escudos;True;C. de Rafael de Riego, 19;28045;Madrid;Spain;-3.6920844;40.4035288;5;0;2;Fabulous;13;True;Los Escudos;18.0;0;5.0;18.0;8.4;9.0;8.3;Mediterranean;madrid;6751251;26721
647;False;mandrake-greek-street-food-calle-de-jordan;True;Calle de Jordán, 12;28010;Madrid;Spain;-3.702641599999999;40.43286519999999;5;0;7;Fabulous;30;True;Mandrake Greek Street Food - Calle de Jordán;20.0;0;9.0;36.0;8.9;9.4;7.9;Greek;madrid;6751251;26721
648;False;arkose-madrid-cuatro-caminos;True;C. de Leñeros, 4;28039;Madrid;Spain;-3.7076494;40.4527828;3;0;0;Very good;6;True;Arkose - Madrid Cuatro Caminos;25.0;0;1.0;3.0;8.0;8.7;8.0;European;madrid;6751251;26721
649;False;tasty-poke-mendez-alvaro;True;C. de Méndez Álvaro, 77;28045;Madrid;Spain;-3.680179;40.396117;6;1;2;Fabulous;43;True;Tasty Poke Mendez Alvaro;15.0;0;13.0;44.0;9.0;8.8;8.4;Japanese;madrid;6751251;26721
650;False;tasty-poke-quevedo;True;C. de San Bernardo, 119;28015;Madrid;Spain;-3.704827;40.43293299999999;6;0;0;Fabulous;30;True;Tasty Poke Quevedo;15.0;0;2.0;22.0;9.3;8.3;8.5;Japanese;madrid;6751251;26721
651;False;solo-de-croquetas-echegaray;True;Calle de Echegaray, 5;28014;Madrid;Spain;-3.6995733;40.4160129;6;0;9;Fabulous;8;True;Solo de Croquetas - Echegaray;24.0;0;74.0;249.0;9.0;8.9;8.1;Mediterranean;madrid;6751251;26721
652;False;pani-bistro;True;Calle de Génova, 5;28004;Madrid;Spain;-3.694809000000001;40.4273648;5;1;39;Fabulous;16;True;Pani Bistró;21.0;0;82.0;233.0;8.9;9.0;8.8;Argentinian;madrid;6751251;26721
653;False;zest;True;C. de Recoletos, 10;28001;Madrid;Spain;-3.6903157;40.4217767;3;0;5;Fabulous;9;True;Zest;25.0;0;51.0;201.0;8.9;8.8;8.7;Mediterranean;madrid;6751251;26721
654;False;tapaloguistas;True;C. del Espíritu Santo, 21;28004;Madrid;Spain;-3.7045453;40.4254174;5;0;3;Fabulous;30;True;Tapaloguistas;15.0;0;37.0;82.0;8.6;9.2;8.6;Spanish;madrid;6751251;26721
655;False;taberna-del-chato-arguelles;True;C. de Andrés Mellado, 88;28015;Madrid;Spain;-3.7139468;40.4383439;7;0;0;Fabulous;7;True;Taberna del Chato Argüelles;20.0;0;22.0;59.0;8.8;9.1;8.6;Mediterranean;madrid;6751251;26721
656;False;el-caral;True;Calle de Téllez, 20;28007;Madrid;Spain;-3.6802558;40.4025177;5;0;3;Fabulous;16;True;El Caral;30.0;0;119.0;320.0;9.0;8.7;8.6;Peruvian;madrid;6751251;26721
657;False;cafe-de-la-plaza;True;Calle Imperial, 8;28012;Madrid;Spain;-3.7070536;40.4147668;5;0;1;Fabulous;30;True;Café de la Plaza;35.0;0;41.0;112.0;8.8;8.5;9.1;Mediterranean;madrid;6751251;26721
658;False;la-pizza-e-bella;True;Calle de Palos de la Frontera, 38;28045;Madrid;Spain;-3.6961182;40.403022;4;0;4;Fabulous;6;True;La Pizza é Bella;20.0;0;113.0;224.0;8.8;9.3;8.3;Italian;madrid;6751251;26721
659;False;cruz-blanca-doctor-esquerdo;True;Calle del Dr. Esquerdo, 157;28007;Madrid;Spain;-3.6696159;40.40903;10;0;1;Fabulous;90;True;Cruz Blanca - Doctor Esquerdo;25.0;0;53.0;217.0;8.9;9.0;8.4;Mediterranean;madrid;6751251;26721
660;False;rotonda-de-pacifico;True;Av. de la Ciudad de Barcelona, 81;28007;Madrid;Spain;-3.67419;40.40107;7;0;5;Fabulous;27;True;Rotonda de Pacífico;35.0;0;181.0;452.0;8.9;9.1;8.5;Arrocería;madrid;6751251;26721
661;False;wok-4-you-iii;True;Calle de Hortaleza, 72;28004;Madrid;Spain;-3.6988809;40.4232071;6;0;4;Very good;10;True;Wok 4 You III;10.0;0;162.0;475.0;8.2;8.8;7.6;Asian;madrid;6751251;26721
662;False;cinco-jotas-padre-damian;True;Calle de Padre Damián, 42;28036;Madrid;Spain;-3.6853236;40.4591221;4;8;58;Fabulous;11;True;Cinco Jotas -  Padre Damián;40.0;0;168.0;519.0;8.8;8.9;8.5;Spanish;madrid;6751251;26721
663;False;piu-di-prima;True;Paseo del Pintor Rosales, 30;28008;Madrid;Spain;-3.7195919;40.4271814;6;0;30;Fabulous;9;True;Piú di Prima;33.0;0;898.0;2108.0;9.0;9.0;8.7;Italian;madrid;6751251;26721
664;False;el-caserio;True;C/ Capitán Haya, 49;28020;Madrid;Spain;-3.691620111465454;40.462868190363;6;0;1;Fabulous;8;True;El Caserío;36.0;0;266.0;478.0;8.5;9.6;8.7;Basque;madrid;6751251;26721
665;False;taberna-corrientes;True;C/ Toledo, 4;28005;Madrid;Spain;-3.7076399326324463;40.414919217919;2;0;2;Fabulous;7;True;Taberna Corrientes;16.0;0;71.0;145.0;8.9;8.9;8.6;Mediterranean;madrid;6751251;26721
666;False;iztac;True;Pl. de la República del Ecuador, 4;28016;Madrid;Spain;-3.6780591;40.4551219;5;3;101;Fabulous;25;True;Iztac;42.0;0;54.0;193.0;8.9;8.9;8.7;Mexican;madrid;6751251;26721
667;True;xeito-19-20;True;C. de Prim, 5;28004;Madrid;Spain;-3.6943655;40.4220422;7;0;79;Fabulous;3;True;"Xeito! 19'20""";50.0;0;157.0;545.0;9.1;8.7;8.7;From Galicia;madrid;6751251;26721
668;False;orale-burrito;True;Paseo de Santa María de la Cabeza, 60;28045;Madrid;Spain;-3.6989758;40.4018388;3;0;4;Excellent;8;True;Orale burrito;15.0;0;25.0;65.0;9.3;9.5;8.6;Mexican;madrid;6751251;26721
669;False;taberna-rayuela-madrid;True;C/ Morería, 8 - MADRID CAPITAL;28005;Madrid;Spain;-3.7125376;40.4136785;4;1;18;Excellent;19;True;Taberna Rayuela (Madrid);28.0;0;362.0;841.0;9.0;9.3;8.9;International;madrid;6751251;26721
670;False;don-hot-pot-madrid;True;Calle de Campomanes, 10;28013;Madrid;Spain;-3.7091182;40.4193009;6;0;25;Excellent;6;True;Don Hot Pot Madrid;15.0;0;478.0;1551.0;9.1;9.4;9.0;Chinese;madrid;6751251;26721
671;False;ginza-asian-food-hall;True;Pl. de las Cortes, 3;28014;Madrid;Spain;-3.6958359;40.4158982;3;0;40;Fabulous;12;True;Ginza Asian Food Hall;25.0;0;20.0;68.0;8.6;8.9;9.1;Asian;madrid;6751251;26721
672;False;slvj-velazquez;True;C. de Velázquez, 62;28001;Madrid;Spain;-3.6835392;40.4281142;4;0;11;Fabulous;16;True;SLVJ Velázquez;50.0;0;8.0;24.0;8.5;8.4;8.7;Japanese;madrid;6751251;26721
673;False;restaurante-balear;True;Av. de Juan Antonio Samaranch, 67;28055;Madrid;Spain;-3.6109063;40.4909832;6;0;0;Excellent;10;True;Restaurante Balear;40.0;0;74.0;188.0;9.0;9.3;8.9;Mediterranean;madrid;6751251;26721
674;False;palacio-de-anglona;True;C. de Segovia, 13;28005;Madrid;Spain;-3.7108092;40.4135118;7;0;45;Excellent;22;True;Palacio de Anglona;30.0;0;362.0;957.0;9.0;9.0;8.8;International;madrid;6751251;26721
675;False;excalibur-madrid;True;Calle de Martín de los Heros, 28;28008;Madrid;Spain;-3.7146285;40.4257652;6;2;28;Excellent;33;True;Excalibur Madrid;35.0;0;708.0;1494.0;9.0;9.2;8.9;Meat Cuisine;madrid;6751251;26721
676;False;zen;True;Calle de Velázquez, 128;28006;Madrid;Spain;-3.6829305;40.4373521;6;24;238;Excellent;22;True;Zen;24.0;0;573.0;2236.0;9.0;9.1;9.2;Asian;madrid;6751251;26721
677;False;alegrias;True;Calle Corredera Alta de San Pablo, 6;28004;Madrid;Spain;-3.701948;40.4248301;9;0;6;Fabulous;18;True;Alegrias;15.0;0;250.0;665.0;8.6;8.6;8.8;Mediterranean;madrid;6751251;26721
678;False;la-chula;True;Calle del Cardenal Cisneros, 66;28010;Madrid;Spain;-3.7027356;40.4344575;4;0;35;Excellent;6;True;La Chula;20.0;0;1539.0;4228.0;9.1;9.2;8.6;Mediterranean;madrid;6751251;26721
679;False;club-de-tiro-madrid;True;Crta. Madrid- El Pardo M 605, KM 1,2;28035;Madrid;Spain;-3.7435554;40.4882662;6;0;6;Very good;6;True;Club de Tiro Madrid;30.0;0;408.0;830.0;8.1;8.4;8.2;Spanish;madrid;6751251;26721
680;False;sky-sushi-ramen;True;Calle de Recoletos, 11;28001;Madrid;Spain;-3.690109;40.4219505;7;4;23;Fabulous;13;True;Sky Sushi & Ramen;25.0;0;690.0;1725.0;8.8;8.6;8.5;Japanese;madrid;6751251;26721
681;False;asador-del-norte;True;C/ Espronceda, 33;28003;Madrid;Spain;-3.694910049438477;40.440574647731;9;0;7;Excellent;5;True;Asador del Norte;30.0;0;155.0;349.0;9.2;9.2;8.2;Spanish;madrid;6751251;26721
682;False;marcelle-madrid;True;C. de Fúcar, 2;28014;Madrid;Spain;-3.6956768;40.4124498;5;0;23;Excellent;23;True;Marcelle Madrid;42.0;0;40.0;91.0;9.7;9.7;9.6;Basque;madrid;6751251;26721
683;False;bammbao;True;C. Nicolás Sánchez, 54;28026;Madrid;Spain;-3.7060862;40.3838599;6;1;5;Excellent;44;True;Bammbao;15.0;0;185.0;362.0;9.6;9.7;9.4;Asian;madrid;6751251;26721
684;False;bistro-barcelo;True;C. de Barceló, 6, planta baja, puesto 103;28004;Madrid;Spain;-3.6988692;40.4269243;4;0;2;Excellent;13;True;Bistro Barcelo;30.0;0;85.0;145.0;9.8;9.8;9.0;French;madrid;6751251;26721
685;False;cafe-mies;True;Av. del General Perón, 4;28020;Madrid;Spain;-3.6989382;40.4523569;8;0;1;Fabulous;74;True;Café Mies;20.0;0;401.0;866.0;8.5;8.8;8.4;Mediterranean;madrid;6751251;26721
686;False;indian-bombay;True;Calle de Bravo Murillo, 298;28020;Madrid;Spain;-3.6972176;40.4623933;9;2;7;Fabulous;8;True;Indian Bombay;22.0;0;185.0;402.0;8.7;8.7;7.9;Indian;madrid;6751251;26721
687;True;izariya-by-masahito-okazoe;True;Calle Zurbano, 63;28010;Madrid;Spain;-3.6931552;40.4362301;4;0;44;Excellent;9;True;Izariya by Masahito Okazoe;60.0;0;731.0;1638.0;9.5;9.6;9.2;Japanese;madrid;6751251;26721
688;False;st-james-juan-bravo;True;Calle de Juan Bravo, 26;28006;Madrid;Spain;-3.6815579;40.4324303;5;0;2;;10;True;St James - Juan Bravo;47.0;0;0.0;1.0;;;;Arrocería;madrid;6751251;26721
689;False;negro-carbon-castellana;True;P.º de la Castellana, 143;28046;Madrid;Spain;-3.6911367;40.4600452;5;1;67;Excellent;6;True;Negro Carbón Castellana;55.0;0;9.0;25.0;9.1;9.4;8.5;Steakhouse;madrid;6751251;26721
690;False;le-kun;True;C. de Jorge Juan, 12;28001;Madrid;Spain;-3.6861546;40.4237776;7;0;10;Excellent;17;True;Le Kun;30.0;0;9.0;15.0;9.3;9.2;8.4;International;madrid;6751251;26721
691;False;a-g-bar-y-restaurante-13-14;True;C. de Sarria, 56;28029;Madrid;Spain;-3.7144997;40.47577099999999;6;0;0;Excellent;25;True;A&G Bar y Restaurante 13 14;14.0;0;9.0;15.0;9.3;9.1;8.1;Asian;madrid;6751251;26721
692;False;la-victoria-madrid;True;C/ de Donoso Cortés, 28;28015;Madrid;Spain;-3.708804299999999;40.4362755;6;0;0;Fabulous;23;True;La Victoria Madrid;28.0;0;0.0;4.0;9.0;9.5;8.0;Spanish;madrid;6751251;26721
693;False;korea-bbq-madrid;True;C. de Dolores Barranco, 67;28026;Madrid;Spain;-3.7093857;40.3828439;5;0;6;Fabulous;15;True;KOREA BBQ Madrid;20.0;0;28.0;65.0;9.2;9.0;8.4;Asian;madrid;6751251;26721
694;False;nuestra-aficion-al-paladar;True;Tr.ª Villaescusa;28017;Madrid;Spain;-3.6309359;40.4209136;6;0;4;Excellent;11;True;Nuestra Afición al Paladar;19.0;0;36.0;61.0;9.6;9.6;8.4;Abruzzese;madrid;6751251;26721
695;False;lunatica-taberna-dadaista;True;C. de Cea Bermúdez, 53;28003;Madrid;Spain;-3.7147146;40.4388245;6;0;4;Fabulous;30;True;LUNÁTICA (Taberna Dadaísta);30.0;0;53.0;142.0;8.9;8.9;8.9;Japanese;madrid;6751251;26721
696;False;trinchea;True;C. de Campezo, 14;28022;Madrid;Spain;-3.5833652;40.443715;6;0;4;Excellent;33;True;Trinchea;35.0;0;29.0;77.0;9.0;8.9;8.9;Mediterranean;madrid;6751251;26721
697;False;el-santa;True;Calle Sta. Fe, 7;28008;Madrid;Spain;-3.7359384;40.4307794;8;0;0;Fabulous;6;True;El Santa;15.0;0;12.0;21.0;9.5;8.0;8.5;Mediterranean;madrid;6751251;26721
698;False;a-pulpeira;True;Calle de Máiquez, 52;28009;Madrid;Spain;-3.673281;40.4173629;4;0;6;Fabulous;4;True;A pulpeira;25.0;0;192.0;442.0;8.8;8.9;8.6;From Galicia;madrid;6751251;26721
699;False;el-ducado;True;Calle de Juan Duque, 10;28005;Madrid;Spain;-3.7195669;40.4132362;4;0;1;Fabulous;10;True;El Ducado;20.0;0;28.0;74.0;9.1;8.7;8.9;Spanish;madrid;6751251;26721
700;False;best-princesa;True;Calle del Marqués de Urquijo, 4;28008;Madrid;Spain;-3.7169549;40.4307043;4;4;29;Fabulous;13;True;BEST PRINCESA;26.0;0;212.0;517.0;8.9;8.8;9.0;Spanish;madrid;6751251;26721
701;False;apartaco;True;Calle de Luchana, 7;28010;Madrid;Spain;-3.701393;40.429631;6;0;5;Fabulous;16;True;Apartaco;20.0;0;373.0;1113.0;8.9;9.0;8.8;Venezuelan;madrid;6751251;26721
702;False;i-malavoglia;True;Calle del Camino de los Vinateros, 47;28030;Madrid;Spain;-3.654773;40.410884;6;0;3;Excellent;11;True;I Malavoglia;15.0;0;101.0;241.0;9.4;9.0;8.0;Italian;madrid;6751251;26721
703;False;vinopremier-francisco-silvela;True;Calle de Francisco Silvela, 25;28028;Madrid;Spain;-3.6714265;40.430961;8;1;18;Very good;15;True;VinoPremier - Francisco Silvela;15.0;0;191.0;510.0;8.5;7.9;8.5;Mediterranean;madrid;6751251;26721
704;False;callao24-by-jhosef-arias;True;Calle de Agastia, 76;28043;Madrid;Spain;-3.6547317;40.4502371;4;0;13;Excellent;5;True;CALLAO24 By Jhosef Arias;25.0;0;364.0;641.0;9.8;8.7;8.8;Peruvian;madrid;6751251;26721
705;False;la-tagliatella-islazul;True;Calle Calderilla, 11;28054;Madrid;Spain;-3.73849;40.3647599;6;2;9;Fabulous;6;True;La Tagliatella Islazul;25.0;0;147.0;543.0;9.2;8.9;8.4;Italian;madrid;6751251;26721
706;False;la-lonja-restaurante;True;Plaza de Oriente, 6;28013;Madrid;Spain;-3.71146;40.41877;4;0;2;Fabulous;12;True;LA LONJA RESTAURANTE;50.0;0;418.0;778.0;8.9;8.8;8.8;Seafood;madrid;6751251;26721
707;False;vietnam-mekong;True;C. de Atocha, 94;28012;Madrid;Spain;-3.6961814;40.4106563;3;0;6;Fabulous;6;True;Vietnam Mekong;20.0;0;297.0;610.0;9.0;9.3;8.4;Vietnamese;madrid;6751251;26721
708;False;go-hyang-mat;True;C/ del Divino Vallés, 31;28045;Madrid;Spain;-3.6991798877716064;40.396491218313;6;0;15;Fabulous;6;True;Go Hyang Mat;17.0;0;495.0;1178.0;9.3;8.8;8.2;Korean;madrid;6751251;26721
709;False;la-buganvilla-almagro;True;C/ Almagro, 12;28010;Madrid;Spain;-3.694420099258423;40.428853058326;6;0;7;Fabulous;15;True;La Buganvilla Almagro;32.0;0;1823.0;3753.0;8.8;8.5;8.0;Arrocería;madrid;6751251;26721
710;False;la-sencilla;True;C. de Caleruega, 4;28033;Madrid;Spain;-3.6696243;40.47767389999999;5;0;15;Fabulous;9;True;La Sencilla;24.0;0;3.0;9.0;8.4;9.1;8.2;Spanish;madrid;6751251;26721
711;False;pizzeria-bellagio;True;C. de la Cava Alta, 38;28005;Madrid;Spain;-3.710307499999999;40.4117386;5;0;1;Very good;2;True;Pizzeria Bellagio;17.0;0;1.0;4.0;9.5;7.0;6.5;Italian;madrid;6751251;26721
712;False;baraka-s;True;C. de Ferraz, 37;28008;Madrid;Spain;-3.7198677;40.4286178;5;0;5;Very good;6;True;Baraka's;27.0;0;3.0;7.0;8.6;7.7;7.7;Mediterranean;madrid;6751251;26721
713;False;terraza-z-canopy-madrid;True;Pl. de Carlos Trías Bertrán, 4;28020;Madrid;Spain;-3.6935854;40.4513816;4;0;0;Very good;6;True;Terraza Z Canopy Madrid;18.0;0;2.0;9.0;8.2;7.8;8.0;American;madrid;6751251;26721
714;False;la-santa-maria-hotel-barcelo-torre-de-madrid;True;Pl. de España, 18;28008;Madrid;Spain;-3.7120257;40.4244589;3;0;2;;9;True;La Santa Maria - Hotel Barceló Torre de Madrid;42.0;0;2.0;4.0;8.5;6.0;8.0;Mediterranean;madrid;6751251;26721
715;False;la-escalera-del-vino-lev;True;C. de Lope de Vega, 20;28014;Madrid;Spain;-3.6968156;40.4135387;7;0;3;Fabulous;21;True;"La Escalera del Vino ' LEV""";28.0;0;11.0;44.0;8.5;8.9;8.4;Spanish;madrid;6751251;26721
716;False;de-hogao;True;C. del Pergamino, 26;28032;Madrid;Spain;-3.62524;40.39434;5;0;0;Fabulous;24;True;De Hogao;18.0;0;49.0;97.0;8.9;8.8;8.3;Colombian;madrid;6751251;26721
717;False;astros-resto-bar;True;C. de Bravo Murillo, 34;28015;Madrid;Spain;-3.70403;40.4373184;6;0;0;Fabulous;17;True;Astros Resto Bar;20.0;0;8.0;25.0;8.7;8.8;8.4;American;madrid;6751251;26721
718;False;domi;True;Cost.ª de San Andrés, 10;28005;Madrid;Spain;-3.711772;40.4130451;5;0;1;Fabulous;9;True;Domi;22.0;0;7.0;22.0;8.6;8.7;8.4;Fusion;madrid;6751251;26721
719;False;restaurante-benedetto-fortuny-34;True;C. de Fortuny, 34;28010;Madrid;Spain;-3.6899541;40.4344244;4;0;2;Fabulous;8;True;Restaurante Benedetto  - Fortuny 34;40.0;0;5.0;14.0;8.7;8.9;8.4;Mediterranean;madrid;6751251;26721
720;False;nachoos-tacoos;True;Av. de San Luis, 166;28033;Madrid;Spain;-3.6711958;40.478944;5;0;0;Fabulous;27;True;Nachoos & Tacoos;20.0;0;24.0;70.0;8.8;9.1;8.1;Mexican;madrid;6751251;26721
721;False;restaurante-escandalo;True;Pl. de Carlos Trías Bertrán, 4;28020;Madrid;Spain;-3.6935854;40.4513816;4;0;2;Very good;3;True;Restaurante Escándalo;28.0;0;2.0;7.0;7.4;8.6;9.1;Mediterranean;madrid;6751251;26721
722;False;padthaiwok-latina;True;Pl. de la Cebada, 3;28005;Madrid;Spain;-3.7090644;40.411431;6;0;9;Fabulous;16;True;Padthaiwok - Latina;12.0;0;54.0;193.0;8.8;8.8;8.5;Asian;madrid;6751251;26721
723;False;ultramarinos-pirulo;True;C. Ibiza, 13;28009;Madrid;Spain;-3.6771422;40.4184735;6;0;1;Very good;11;True;Ultramarinos Pirulo;25.0;0;7.0;17.0;8.9;7.7;8.0;Mediterranean;madrid;6751251;26721
724;False;gran-barril-de-castellana;True;Calle del Poeta Joan Maragall, 23;28020;Madrid;Spain;-3.6926088;40.4578721;4;13;185;Fabulous;14;True;Gran Barril de Castellana;45.0;0;79.0;310.0;9.0;8.3;8.7;Mediterranean;madrid;6751251;26721
725;False;mr-pizza;True;Calle de Vergara, 3;28013;Madrid;Spain;-3.7102829;40.4176745;8;0;0;Fabulous;20;True;Mr. Pizza;15.0;0;114.0;342.0;8.9;8.8;8.1;Italian;madrid;6751251;26721
726;False;nagoya-trafalgar;True;Calle de Trafalgar, 7;28010;Madrid;Spain;-3.7003254;40.431627;6;0;3;Fabulous;6;True;Nagoya Trafalgar;22.0;0;55.0;231.0;8.9;8.5;8.4;Japanese;madrid;6751251;26721
727;False;lumbini-tandoori;True;C. del Aviador Zorita, 50;28020;Madrid;Spain;-3.6979454;40.452092;10;0;4;Fabulous;11;True;Lumbini Tandoori;25.0;0;122.0;399.0;9.0;8.8;8.3;Indian;madrid;6751251;26721
728;False;sushi-star;True;C/ del Dr. Gómez Ulla, 22;28028;Madrid;Spain;-3.667142799999999;40.4307647;7;0;2;Fabulous;4;True;SUSHI STAR;18.0;0;91.0;186.0;9.3;9.1;7.1;Japanese;madrid;6751251;26721
729;False;jinode;True;Calle de Atocha, 111;28012;Madrid;Spain;-3.6948312;40.4104152;2;0;3;Fabulous;1;True;Jinode;20.0;0;56.0;151.0;8.8;8.8;8.5;Asian;madrid;6751251;26721
730;False;orio-madrid-fuencarral;True;Calle de Fuencarral, 49;28004;Madrid;Spain;-3.7007454;40.4237415;6;0;8;Fabulous;6;True;ORIO Madrid Fuencarral;35.0;0;219.0;456.0;8.8;8.6;8.5;Basque;madrid;6751251;26721
731;False;la-tagliatella-principe-pio;True;Paseo de la Florida, Madrid, Spain;28008;Madrid;Spain;-3.7223538;40.4222499;6;1;10;Fabulous;5;True;La Tagliatella Príncipe Pío;35.0;0;138.0;383.0;8.8;8.8;8.5;Italian;madrid;6751251;26721
732;True;cadaques-madrid;True;Calle de Jorge Juan, 35;28001;Madrid;Spain;-3.683157;40.423799;5;2;16;Fabulous;25;True;Cadaqués - Madrid;65.0;0;283.0;849.0;8.8;8.7;8.7;Arrocería;madrid;6751251;26721
733;False;mamuka;True;Tr.ª del Conde Duque, 5;28015;Madrid;Spain;-3.710013699999999;40.42586159999999;6;0;12;Excellent;13;True;Mamuka;15.0;0;66.0;180.0;9.2;9.1;8.9;Crêperie;madrid;6751251;26721
734;False;canas-y-tapas-drumen;True;Calle del Dr. Drumen, 3;28012;Madrid;Spain;-3.692918;40.408938;6;1;8;Very good;22;True;Cañas y Tapas Drumen;22.0;0;40.0;140.0;8.2;7.8;8.0;Mediterranean;madrid;6751251;26721
735;False;the-observatory-hotel-puerta-america-5;True;Avenida de América, 41;28028;Madrid;Spain;-3.670009;40.4407262;2;0;12;Fabulous;4;True;The Observatory - Hotel Puerta América 5*;55.0;0;15.0;34.0;8.8;7.9;8.5;Mediterranean;madrid;6751251;26721
736;False;bocanegra-madrid;True;C. del Marqués de Casa Riera, 1;28014;Madrid;Spain;-3.696106;40.4182439;6;5;72;Very good;15;True;Bocanegra Madrid;25.0;0;301.0;693.0;8.2;8.4;8.2;Mediterranean;madrid;6751251;26721
737;False;casa-suecia-hotel-nh-collection-madrid-suecia;True;Calle del Marqués de Casa Riera, 4;28014;Madrid;Spain;-3.6962677;40.4179018;6;4;187;Fabulous;52;True;Casa Suecia - Hotel NH Collection Madrid Suecia;25.0;0;1033.0;2254.0;8.5;8.5;8.7;Mediterranean;madrid;6751251;26721
738;False;el-flaco;True;Calle Javier Ferrero, 8;28002;Madrid;Spain;-3.6704445;40.4482227;5;0;88;Excellent;7;True;El Flaco;35.0;0;1341.0;2740.0;9.8;9.8;9.4;Fusion;madrid;6751251;26721
739;False;beker-6;True;C/ Hermanos Bécquer, 6;28006;Madrid;Spain;-3.6870974;40.4360883;3;11;78;Excellent;8;True;Beker 6;30.0;0;163.0;417.0;9.6;9.9;9.8;Mediterranean;madrid;6751251;26721
740;False;la-pulperia-de-mila;True;C/ Lagasca, 11;28001;Madrid;Spain;-3.685719966888428;40.422075264701;3;16;138;Excellent;11;True;La Pulpería de Mila;30.0;0;983.0;2792.0;9.4;9.2;8.8;From Galicia;madrid;6751251;26721
741;False;dolan;True;Av. de Burgos, 12;28036;Madrid;Spain;-3.675869941711426;40.473899016155;8;0;3;Excellent;34;True;Dolan;30.0;0;304.0;708.0;9.1;9.5;9.0;Mediterranean;madrid;6751251;26721
742;False;vegaviana;True;C/ Pelayo, 35;28004;Madrid;Spain;-3.6980700492858887;40.42337047428;7;0;15;Excellent;12;True;Vegaviana;17.0;0;564.0;1242.0;9.7;9.7;9.1;Vegetarian;madrid;6751251;26721
743;False;ecocentro-gourmet;True;C. Esquilache, 4;28003;Madrid;Spain;-3.7048922;40.442964;3;0;0;Excellent;62;True;Ecocentro Gourmet;15.0;0;32.0;116.0;9.5;9.1;9.0;Spanish;madrid;6751251;26721
744;True;santerra;True;Calle del Gral. Pardiñas, 56;28001;Madrid;Spain;-3.6782143;40.4289715;6;0;54;Excellent;16;True;Santerra;90.0;1;89.0;205.0;9.5;9.6;9.3;International;madrid;6751251;26721
745;True;el-pedrusco-de-aldealcorvo;True;Calle de Juan de Austria, 27;28010;Madrid;Spain;-3.7000614;40.4339666;4;0;1;Excellent;29;True;El Pedrusco de Aldealcorvo;60.0;0;572.0;944.0;9.7;9.7;9.4;Steakhouse;madrid;6751251;26721
746;True;la-mama;True;Avenida de Brasil, 6. En el Parque.;28020;Madrid;Spain;-3.6967106;40.4445036;5;0;9;Excellent;46;True;La MaMá;40.0;1;956.0;1790.0;9.4;9.6;9.2;Spanish;madrid;6751251;26721
747;False;asador-real;True;Plaza Isabel II, 1;28013;Madrid;Spain;-3.709249973297119;40.417811932378;3;0;12;Fabulous;10;True;Asador Real;51.0;0;238.0;617.0;8.8;8.6;8.2;From Castille;madrid;6751251;26721
748;False;parrilla-street-understreet-market;True;C. del Nuncio, 19;28005;Madrid;Spain;-3.7103559;40.4129843;5;1;4;Fabulous;5;True;Parrilla Street - Understreet Market;25.0;0;3.0;5.0;8.4;9.2;8.8;Argentinian;madrid;6751251;26721
749;False;bocados-burger-mirasierra;True;C. de la Senda del Infante, 16;28035;Madrid;Spain;-3.7188292;40.48801789999999;5;0;6;Fabulous;14;True;BOCADOS BURGER MIRASIERRA;20.0;0;18.0;50.0;8.9;9.0;8.4;American;madrid;6751251;26721
750;False;la-choripaneria-chamberi;True;Calle de Viriato, 49;28010;Madrid;Spain;-3.6983161;40.435826;5;0;22;Fabulous;48;True;La Choripanería Chamberí;16.0;0;14.0;55.0;9.0;8.9;8.4;American;madrid;6751251;26721
