Restaurant,Madrid,"{'__ref': 'GuideMichelin:{""link"":""https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/a-barra""}'}",a-barra,True,"C. del Pinar, 15",28006,Madrid,Spain,-3.687797,40.438792,5,4,61,Excellent,94,True,A'Barra,130,1,10,51,9.2,9.3,8.7,International
Restaurant,Madrid,,la-estacion-de-los-porches,True,C. de Timoteo P�rez Rubio,28053,Madrid,Spain,-3.6741593,40.3860659,6,0,20,Fabulous,8,True,La Estaci�n de los Porches,40,0,23,54,8.4,8.7,8.4,Mediterranean
Restaurant,Madrid,,colombian-wok-fusion,True,"C. de Jos� Villena, 13",28017,Madrid,Spain,-3.6555129,40.4312228,5,0,4,Excellent,18,True,Colombian Wok Fusi�n,17,0,2,3,10,10,9.3,Asian
Restaurant,Madrid,,el-rincon-de-katrina,True,"C. Francisco Garc�a, 19",28025,Madrid,Spain,-3.7361594,40.3874659,4,0,13,Excellent,7,True,El Rincon de Katrina,22,0,15,43,9.6,9.7,9.5,Mexican
Restaurant,Madrid,,oribu-brasas-japocastizas,True,"C/ del Marqu�s del Duero, 6",28001,Madrid,Spain,-3.6911479,40.4201998,5,0,56,Fabulous,24,True,Oribu Brasas Japocastizas,45,0,23,64,8.7,9.1,8.9,Fusion
Restaurant,Madrid,,osadia,True,"C/ Gran V�a, 14",28013,Madrid,Spain,-3.6991641,40.4197586,6,5,81,Fabulous,41,True,Osad�a,35,0,112,249,8.9,9,8.8,Fusion
Restaurant,Madrid,,la-esquina-peruana,True,"Calle de Manzanares, 2A",28005,Madrid,Spain,-3.7176233,40.4130937,7,1,11,Fabulous,7,True,La Esquina Peruana,20,0,74,180,9.1,9,8.4,Fusion
Restaurant,Madrid,,kippu,True,"Calle del Gral. Pardi�as, 70",28006,Madrid,Spain,-3.6781017,40.4304507,8,0,173,Excellent,24,True,Kippu,35,0,3252,9926,9.5,9.5,9.1,Japanese
Restaurant,Madrid,,iguazu-cocktail-club,True,"Calle de Teruel, 16",28020,Madrid,Spain,-3.7020168,40.4514566,6,0,3,Fabulous,5,True,Iguaz� Cocktail Club,20,0,665,1382,9.1,9,8.4,Italian
Restaurant,Madrid,,casa-amaral,True,"C. de Azcona, 9",28028,Madrid,Spain,-3.6712433,40.4335123,5,0,13,Fabulous,10,True,Casa Amaral,21,0,8,12,9,9,8.3,Mediterranean
Restaurant,Madrid,,tandoori-madrid,True,"C. de Arregui y Aruej, 9",28007,Madrid,Spain,-3.6692614,40.3996828,5,0,21,Excellent,28,True,Tandoori Madrid,19,0,170,330,9.4,9.6,8.8,Indian
Restaurant,Madrid,,healthy-poke-pardinas,True,"Calle del Gral. Pardi�as, 23",28001,Madrid,Spain,-3.6786852,40.4264199,6,0,21,Excellent,23,True,Healthy Poke Pardi�as,16,0,51,267,9,9.3,8.6,American
Restaurant,Madrid,,la-mordida-de-retiro,True,"Calle de P�o Baroja, 9",28009,Madrid,Spain,-3.6739138,40.4138191,7,4,189,Excellent,4,True,La Mordida de Retiro,25,0,778,2765,9.1,8.9,8.9,Mexican
Restaurant,Madrid,,maison-macao,True,"C. de Preciados, 33",28013,Madrid,Spain,-3.706782600000001,40.419623,3,9,156,Excellent,7,True,Maison Macao,25,0,74,238,9.1,8.9,9.3,Asian
Restaurant,Madrid,,byanjan,True,"C. de la Infanta Mercedes, 115",28020,Madrid,Spain,-3.6929693,40.4642688,4,0,13,Excellent,27,True,Byanjan,15,0,112,294,9.6,9.8,9.2,Indian
Restaurant,Madrid,,annapurna-tandoori,True,"Gran V�a de Hortaleza, 67",28043,Madrid,Spain,-3.6436852,40.4694836,4,0,24,Excellent,5,True,Annapurna Tandoori,20,0,138,349,9.6,9.7,9.2,Indian
Restaurant,Madrid,,casa-crimi,True,"Paseo Marqu�s de Zafra, 44",28028,Madrid,Spain,-3.6628565,40.4252145,4,0,4,Excellent,11,True,Casa Crimi,21,0,178,438,9.6,9.7,8.9,Italian
Restaurant,Madrid,,sagar,True,"C/ Alonso Heredia, 22",28028,Madrid,Spain,-3.6725399494171143,40.435778247297,6,1,29,Excellent,51,True,Sagar,20,0,834,1756,9.5,9.6,9.3,Indian
Restaurant,Madrid,,la-rotonda-hotel-the-westin-palace-madrid,True,"Plaza de las Cortes, 7",28014,Madrid,Spain,-3.6953699588775635,40.415604651464,3,4,113,Excellent,11,True,La Rotonda - Hotel The Westin Palace Madrid,55,0,1540,3266,9.4,9.6,9.5,Mediterranean
